"ID","name","level0","level1","level2","level23","level3","zoning"
"NL3","West-Nederland",0,1,0,0,0,"UE27"
"NL4","Zuid-Nederland",0,1,0,0,0,"UE27"
"NO0","Norvège",0,1,0,0,0,"EFTA"
"PL1","Centralny",0,1,0,0,0,"UE27"
"PL2","Poludniowy",0,1,0,0,0,"UE27"
"PL3","Wschodni",0,1,0,0,0,"UE27"
"PL4","Pólnocno-Zachodni",0,1,0,0,0,"UE27"
"PL5","Poludniowo-Zachodni",0,1,0,0,0,"UE27"
"PL6","Pólnocny",0,1,0,0,0,"UE27"
"PT1","Continente (PT)",0,1,0,0,0,"UE27"
"PT2","Região Autónoma dos Açores (PT)",0,1,0,0,0,"UE27"
"PT3","Região Autónoma da Madeira (PT)",0,1,0,0,0,"UE27"
"RO1","Macroregiunea unu",0,1,0,0,0,"UE27"
"RO2","Macroregiunea doi",0,1,0,0,0,"UE27"
"RO3","Macroregiunea trei",0,1,0,0,0,"UE27"
"RO4","Macroregiunea patru",0,1,0,0,0,"UE27"
"SE1","Östra Sverige",0,1,0,0,0,"UE27"
"SE2","Södra Sverige",0,1,0,0,0,"UE27"
"SE3","Norra Sverige",0,1,0,0,0,"UE27"
"SI0","Slovénie",0,1,0,0,0,"UE27"
"SK0","Slovaquie",0,1,0,0,0,"UE27"
"TR1","Istanbul",0,1,0,0,0,"CC"
"TR2","Bati Marmara",0,1,0,0,0,"CC"
"TR3","Ege",0,1,0,0,0,"CC"
"TR4","Dogu Marmara",0,1,0,0,0,"CC"
"TR5","Bati Anadolu",0,1,0,0,0,"CC"
"TR6","Akdeniz",0,1,0,0,0,"CC"
"TR7","Orta Anadolu",0,1,0,0,0,"CC"
"TR8","Bati Karadeniz",0,1,0,0,0,"CC"
"TR9","Dogu Karadeniz",0,1,0,0,0,"CC"
"TRA","Kuzeydogu Anadolu",0,1,0,0,0,"CC"
"TRB","Ortadogu Anadolu",0,1,0,0,0,"CC"
"TRC","Güneydogu Anadolu",0,1,0,0,0,"CC"
"UKC","North East (ENGLAND)",0,1,0,0,0,"UE27"
"UKD","North West (ENGLAND)",0,1,0,0,0,"UE27"
"UKE","Yorkshire and The Humber",0,1,0,0,0,"UE27"
"UKF","East Midlands (ENGLAND)",0,1,0,0,0,"UE27"
"UKG","West Midlands (ENGLAND)",0,1,0,0,0,"UE27"
"UKH","Eastern",0,1,0,0,0,"UE27"
"UKI","London",0,1,0,0,0,"UE27"
"UKJ","South East",0,1,0,0,0,"UE27"
"UKK","South West (ENGLAND)",0,1,0,0,0,"UE27"
"UKL","Wales",0,1,0,0,0,"UE27"
"UKM","Scotland",0,1,0,0,0,"UE27"
"UKN","Northern Ireland",0,1,0,0,0,"UE27"
"AT","Autriche",1,0,0,0,0,"UE27"
"BE","Belgique",1,0,0,0,0,"UE27"
"BG","Bulgarie",1,0,0,0,0,"UE27"
"CH","Suisse",1,0,0,0,0,"EFTA"
"CY","Chypre",1,0,0,0,0,"UE27"
"CZ","République tchèque",1,0,0,0,0,"UE27"
"DE","Allemagne (incluant l'ex-RDA à partir de 1991)",1,0,0,0,0,"UE27"
"DK","Danemark",1,0,0,0,0,"UE27"
"EE","Estonie",1,0,0,0,0,"UE27"
"ES","Espagne",1,0,0,0,0,"UE27"
"FI","Finlande",1,0,0,0,0,"UE27"
"FR","France",1,0,0,0,0,"UE27"
"GR","Grèce",1,0,0,0,0,"UE27"
"HR","Croatie",1,0,0,0,0,"CC"
"HU","Hongrie",1,0,0,0,0,"UE27"
"IE","Irlande",1,0,0,0,0,"UE27"
"IS","Islande",1,0,0,0,0,"EFTA"
"IT","Italie",1,0,0,0,0,"UE27"
"LI","Liechtenstein",1,0,0,0,0,"EFTA"
"LT","Lituanie",1,0,0,0,0,"UE27"
"LU","Luxembourg (Grand-Duché)",1,0,0,0,0,"UE27"
"LV","Lettonie",1,0,0,0,0,"UE27"
"MK","Ancienne République yougoslave de Macédoine",1,0,0,0,0,"CC"
"MT","Malte",1,0,0,0,0,"UE27"
"NL","Pays-Bas",1,0,0,0,0,"UE27"
"NO","Norvège",1,0,0,0,0,"EFTA"
"PL","Pologne",1,0,0,0,0,"UE27"
"PT","Portugal",1,0,0,0,0,"UE27"
"RO","Roumanie",1,0,0,0,0,"UE27"
"SE","Suède",1,0,0,0,0,"UE27"
"SI","Slovénie",1,0,0,0,0,"UE27"
"SK","Slovaquie",1,0,0,0,0,"UE27"
"TR","Turquie",1,0,0,0,0,"CC"
"UK","Royaume-Uni",1,0,0,0,0,"UE27"
